timestamp,lux,irradiance,nir_image_path,temperature,humidity,rgb_image_path
2025-04-07_15-47-00,30377.96875,253.149739583333,/photos_nir/2025-04-07_15-47-00_nir.jpg,25.10414282444495,47.32455939574273,/photos_rgb/2025-04-07_15-47-00_rgb.jpg
2025-04-07_15-48-00,30532.5,254.4375,/photos_nir/2025-04-07_15-48-00_nir.jpg,24.93057145037002,44.56649118791486,/photos_rgb/2025-04-07_15-48-00_rgb.jpg
2025-04-07_15-49-00,30546.875,254.557291666666,/photos_nir/2025-04-07_15-49-00_nir.jpg,25.0854505226215,50.81506065461204,/photos_rgb/2025-04-07_15-49-00_rgb.jpg
2025-04-07_15-50-00,30424.6875,253.5390625,/photos_nir/2025-04-07_15-50-00_nir.jpg,25.43793392843519,46.55588616769665,/photos_rgb/2025-04-07_15-50-00_rgb.jpg
2025-04-07_15-51-00,30435.46875,253.62890625,/photos_nir/2025-04-07_15-51-00_nir.jpg,25.19760433356223,48.05889982452125,/photos_rgb/2025-04-07_15-51-00_rgb.jpg
2025-04-07_15-52-00,30074.296875,250.619140625,/photos_nir/2025-04-07_15-52-00_nir.jpg,24.90653849088274,46.82482642862593,/photos_rgb/2025-04-07_15-52-00_rgb.jpg
2025-04-07_15-53-00,30112.03125,250.93359375,/photos_nir/2025-04-07_15-53-00_nir.jpg,24.81307698176546,47.74036774242771,/photos_rgb/2025-04-07_15-53-00_rgb.jpg
2025-04-07_15-54-00,30227.03125,251.891927083333,/photos_nir/2025-04-07_15-54-00_nir.jpg,24.96795605401694,48.19050888838026,/photos_rgb/2025-04-07_15-54-00_rgb.jpg
2025-04-07_15-55-00,30128.203125,251.068359375,/photos_nir/2025-04-07_15-55-00_nir.jpg,24.83978027008469,46.51773861295491,/photos_rgb/2025-04-07_15-55-00_rgb.jpg
2025-04-07_15-56-00,29986.25,249.885416666666,/photos_nir/2025-04-07_15-56-00_nir.jpg,24.73830777447165,47.45616845960174,/photos_rgb/2025-04-07_15-56-00_rgb.jpg
2025-04-07_15-57-00,29689.765625,247.414713541666,/photos_nir/2025-04-07_15-57-00_nir.jpg,24.71160448615244,48.75700007629511,/photos_rgb/2025-04-07_15-57-00_rgb.jpg
2025-04-07_15-58-00,29384.296875,244.869140625,/photos_nir/2025-04-07_15-58-00_nir.jpg,24.57007705806058,47.26924544136721,/photos_rgb/2025-04-07_15-58-00_rgb.jpg
2025-04-07_15-59-00,29199.21875,243.326822916666,/photos_nir/2025-04-07_15-59-00_nir.jpg,24.24429694056612,49.38643472953384,/photos_rgb/2025-04-07_15-59-00_rgb.jpg
2025-04-07_16-00-00,28750.0,239.583333333333,/photos_nir/2025-04-07_16-00-00_nir.jpg,24.22560463874265,51.73060196841382,/photos_rgb/2025-04-07_16-00-00_rgb.jpg
2025-04-07_16-01-00,28422.96875,236.858072916666,/photos_nir/2025-04-07_16-01-00_nir.jpg,24.43656061646449,49.04119935912108,/photos_rgb/2025-04-07_16-01-00_rgb.jpg
2025-04-07_16-02-00,28248.671875,235.405598958333,/photos_nir/2025-04-07_16-02-00_nir.jpg,24.40985732814526,47.84718089570458,/photos_rgb/2025-04-07_16-02-00_rgb.jpg
2025-04-07_16-03-00,27776.09375,231.467447916666,/photos_nir/2025-04-07_16-03-00_nir.jpg,24.15350576028077,47.90058747234302,/photos_rgb/2025-04-07_16-03-00_rgb.jpg
2025-04-07_16-04-00,27423.90625,228.532552083333,/photos_nir/2025-04-07_16-04-00_nir.jpg,23.95857175555046,49.64774547951476,/photos_rgb/2025-04-07_16-04-00_rgb.jpg
2025-04-07_16-05-00,27488.59375,229.071614583333,/photos_nir/2025-04-07_16-05-00_nir.jpg,23.84374761577783,50.17418173495079,/photos_rgb/2025-04-07_16-05-00_rgb.jpg
2025-04-07_16-06-00,27168.75,226.40625,/photos_nir/2025-04-07_16-06-00_nir.jpg,24.0974288548104,58.36827649347677,/photos_rgb/2025-04-07_16-06-00_rgb.jpg
2025-04-07_16-07-00,26611.71875,221.764322916666,/photos_nir/2025-04-07_16-07-00_nir.jpg,24.64484626535439,44.77248798352026,/photos_rgb/2025-04-07_16-07-00_rgb.jpg
2025-04-07_16-08-00,26216.40625,218.470052083333,/photos_nir/2025-04-07_16-08-00_nir.jpg,24.34309910734721,48.62157625696193,/photos_rgb/2025-04-07_16-08-00_rgb.jpg
2025-04-07_16-09-00,26556.015625,221.300130208333,/photos_nir/2025-04-07_16-09-00_nir.jpg,23.95857175555046,48.68070496681162,/photos_rgb/2025-04-07_16-09-00_rgb.jpg
2025-04-07_16-10-00,26475.15625,220.626302083333,/photos_nir/2025-04-07_16-10-00_nir.jpg,23.86243991760128,51.72106507972839,/photos_rgb/2025-04-07_16-10-00_rgb.jpg
2025-04-07_16-11-00,26270.3125,218.919270833333,/photos_nir/2025-04-07_16-11-00_nir.jpg,23.8410772869459,49.35019455252918,/photos_rgb/2025-04-07_16-11-00_rgb.jpg
2025-04-07_16-12-00,26336.796875,219.473307291666,/photos_nir/2025-04-07_16-12-00_nir.jpg,23.52330815594721,49.60769054703594,/photos_rgb/2025-04-07_16-12-00_rgb.jpg
2025-04-07_16-13-00,26385.3125,219.877604166666,/photos_nir/2025-04-07_16-13-00_nir.jpg,23.49927519645991,49.46082246128023,/photos_rgb/2025-04-07_16-13-00_rgb.jpg
2025-04-07_16-14-00,26160.703125,218.005859375,/photos_nir/2025-04-07_16-14-00_nir.jpg,23.5099565117876,49.170901045243,/photos_rgb/2025-04-07_16-14-00_rgb.jpg
2025-04-07_16-15-00,26036.71875,216.97265625,/photos_nir/2025-04-07_16-15-00_nir.jpg,23.46723125047684,51.74776836804761,/photos_rgb/2025-04-07_16-15-00_rgb.jpg
2025-04-07_16-16-00,25679.140625,213.992838541666,/photos_nir/2025-04-07_16-16-00_nir.jpg,23.34973678187228,49.38643472953384,/photos_rgb/2025-04-07_16-16-00_rgb.jpg
2025-04-07_16-17-00,25147.265625,209.560546875,/photos_nir/2025-04-07_16-17-00_nir.jpg,23.16281376363776,48.09323262378881,/photos_rgb/2025-04-07_16-17-00_rgb.jpg
2025-04-07_16-18-00,24861.5625,207.1796875,/photos_nir/2025-04-07_16-18-00_nir.jpg,23.25627527275502,52.62516212710765,/photos_rgb/2025-04-07_16-18-00_rgb.jpg
2025-04-07_16-19-00,24662.109375,205.517578125,/photos_nir/2025-04-07_16-19-00_nir.jpg,23.59273670557717,51.00961318379492,/photos_rgb/2025-04-07_16-19-00_rgb.jpg
2025-04-07_16-20-00,24547.109375,204.559244791666,/photos_nir/2025-04-07_16-20-00_nir.jpg,23.9265278095674,47.59922178988327,/photos_rgb/2025-04-07_16-20-00_rgb.jpg
2025-04-07_16-21-00,24529.140625,204.409505208333,/photos_nir/2025-04-07_16-21-00_nir.jpg,23.9505607690547,48.4632639047837,/photos_rgb/2025-04-07_16-21-00_rgb.jpg
2025-04-07_16-22-00,24469.84375,203.915364583333,/photos_nir/2025-04-07_16-22-00_nir.jpg,23.71557183184558,50.35347524223697,/photos_rgb/2025-04-07_16-22-00_rgb.jpg
2025-04-07_16-23-00,24441.09375,203.67578125,/photos_nir/2025-04-07_16-23-00_nir.jpg,23.21355001144427,51.89845120927748,/photos_rgb/2025-04-07_16-23-00_rgb.jpg
2025-04-07_16-24-00,24216.484375,201.804036458333,/photos_nir/2025-04-07_16-24-00_nir.jpg,22.62340733958953,50.79789425497825,/photos_rgb/2025-04-07_16-24-00_rgb.jpg
2025-04-07_16-25-00,24045.78125,200.381510416666,/photos_nir/2025-04-07_16-25-00_nir.jpg,22.2041657129778,53.16495002670329,/photos_rgb/2025-04-07_16-25-00_rgb.jpg
2025-04-07_16-26-00,24000.859375,200.007161458333,/photos_nir/2025-04-07_16-26-00_nir.jpg,22.02525368123904,52.24750133516442,/photos_rgb/2025-04-07_16-26-00_rgb.jpg
2025-04-07_16-27-00,23903.828125,199.198567708333,/photos_nir/2025-04-07_16-27-00_nir.jpg,21.7769130998703,52.79110399023423,/photos_rgb/2025-04-07_16-27-00_rgb.jpg
2025-04-07_16-28-00,23763.671875,198.030598958333,/photos_nir/2025-04-07_16-28-00_nir.jpg,21.69947356374456,54.91210803387503,/photos_rgb/2025-04-07_16-28-00_rgb.jpg
2025-04-07_16-29-00,23531.875,196.098958333333,/photos_nir/2025-04-07_16-29-00_nir.jpg,21.8009460593576,54.03852903028916,/photos_rgb/2025-04-07_16-29-00_rgb.jpg
2025-04-07_16-30-00,23282.109375,194.017578125,/photos_nir/2025-04-07_16-30-00_nir.jpg,21.71015487907225,50.13603418020905,/photos_rgb/2025-04-07_16-30-00_rgb.jpg
2025-04-07_16-31-00,23068.28125,192.235677083333,/photos_nir/2025-04-07_16-31-00_nir.jpg,21.79560540169375,51.11451895933471,/photos_rgb/2025-04-07_16-31-00_rgb.jpg
2025-04-07_16-32-00,22601.09375,188.342447916666,/photos_nir/2025-04-07_16-32-00_nir.jpg,21.75555046921492,49.82703898680094,/photos_rgb/2025-04-07_16-32-00_rgb.jpg
2025-04-07_16-33-00,21143.828125,176.198567708333,/photos_nir/2025-04-07_16-33-00_nir.jpg,21.88105592431525,56.34645609216449,/photos_rgb/2025-04-07_16-33-00_rgb.jpg
2025-04-07_16-34-00,20734.140625,172.784505208333,/photos_nir/2025-04-07_16-34-00_nir.jpg,22.46852826733806,50.93713282978561,/photos_rgb/2025-04-07_16-34-00_rgb.jpg
2025-04-07_16-35-00,21343.28125,177.860677083333,/photos_nir/2025-04-07_16-35-00_nir.jpg,22.70885786221104,53.84588387884337,/photos_rgb/2025-04-07_16-35-00_rgb.jpg
2025-04-07_16-36-00,21080.9375,175.674479166666,/photos_nir/2025-04-07_16-36-00_nir.jpg,23.12008850232701,53.40909437705043,/photos_rgb/2025-04-07_16-36-00_rgb.jpg
2025-04-07_16-37-00,20901.25,174.177083333333,/photos_nir/2025-04-07_16-37-00_nir.jpg,23.44052796215763,55.62546730754558,/photos_rgb/2025-04-07_16-37-00_rgb.jpg
2025-04-07_16-38-00,20529.296875,171.077473958333,/photos_nir/2025-04-07_16-38-00_nir.jpg,24.01464866102083,51.13740749217976,/photos_rgb/2025-04-07_16-38-00_rgb.jpg
2025-04-07_16-39-00,18955.8333333333,157.965277777777,/photos_nir/2025-04-07_16-39-00_nir.jpg,24.11078049897002,46.49294270237278,/photos_rgb/2025-04-07_16-39-00_rgb.jpg
2025-04-07_16-40-00,18018.3333333333,150.152777777777,/photos_nir/2025-04-07_16-40-00_nir.jpg,23.974593728542,50.20851453421836,/photos_rgb/2025-04-07_16-40-00_rgb.jpg
2025-04-07_16-41-00,18693.3333333333,155.777777777777,/photos_nir/2025-04-07_16-41-00_nir.jpg,23.68352788586252,49.34065766384375,/photos_rgb/2025-04-07_16-41-00_rgb.jpg
2025-04-07_16-42-00,20272.34375,168.936197916666,/photos_nir/2025-04-07_16-42-00_nir.jpg,23.4004730296788,52.86930647745479,/photos_rgb/2025-04-07_16-42-00_rgb.jpg
2025-04-07_16-43-00,20786.25,173.21875,/photos_nir/2025-04-07_16-43-00_nir.jpg,23.74227512016479,46.8572518501564,/photos_rgb/2025-04-07_16-43-00_rgb.jpg
2025-04-07_16-44-00,20870.703125,173.922526041666,/photos_nir/2025-04-07_16-44-00_nir.jpg,24.22026398107882,47.44472419317922,/photos_rgb/2025-04-07_16-44-00_rgb.jpg
2025-04-07_16-45-00,20922.8125,174.356770833333,/photos_nir/2025-04-07_16-45-00_nir.jpg,24.20157167925537,46.34607461661707,/photos_rgb/2025-04-07_16-45-00_rgb.jpg
2025-04-07_16-46-00,20865.3125,173.877604166666,/photos_nir/2025-04-07_16-46-00_nir.jpg,23.69153887235828,48.7589074540322,/photos_rgb/2025-04-07_16-46-00_rgb.jpg
2025-04-07_16-47-00,20637.109375,171.975911458333,/photos_nir/2025-04-07_16-47-00_nir.jpg,23.39513237201496,48.40604257267109,/photos_rgb/2025-04-07_16-47-00_rgb.jpg
2025-04-07_16-48-00,20380.15625,169.834635416666,/photos_nir/2025-04-07_16-48-00_nir.jpg,23.74494544899672,55.38895246814679,/photos_rgb/2025-04-07_16-48-00_rgb.jpg
2025-04-07_16-49-00,19865.8333333333,165.548611111111,/photos_nir/2025-04-07_16-49-00_nir.jpg,24.38048371099413,49.43411917296101,/photos_rgb/2025-04-07_16-49-00_rgb.jpg
2025-04-07_16-50-00,19401.6666666666,161.680555555555,/photos_nir/2025-04-07_16-50-00_nir.jpg,24.4392309452964,47.95399404898146,/photos_rgb/2025-04-07_16-50-00_rgb.jpg
2025-04-07_16-51-00,19143.3333333333,159.527777777777,/photos_nir/2025-04-07_16-51-00_nir.jpg,24.15083543144884,45.84824902723735,/photos_rgb/2025-04-07_16-51-00_rgb.jpg
2025-04-07_16-52-00,19187.5,159.895833333333,/photos_nir/2025-04-07_16-52-00_nir.jpg,24.04669260700389,51.43686579690242,/photos_rgb/2025-04-07_16-52-00_rgb.jpg
2025-04-07_16-53-00,19215.0,160.125,/photos_nir/2025-04-07_16-53-00_nir.jpg,24.09208819714657,53.37666895551995,/photos_rgb/2025-04-07_16-53-00_rgb.jpg
2025-04-07_16-54-00,18853.3333333333,157.111111111111,/photos_nir/2025-04-07_16-54-00_nir.jpg,24.01731898985276,48.95345998321508,/photos_rgb/2025-04-07_16-54-00_rgb.jpg
2025-04-07_16-55-00,18643.3333333333,155.361111111111,/photos_nir/2025-04-07_16-55-00_nir.jpg,23.87312123292897,48.30495155260548,/photos_rgb/2025-04-07_16-55-00_rgb.jpg
2025-04-07_16-56-00,18419.1666666666,153.493055555555,/photos_nir/2025-04-07_16-56-00_nir.jpg,23.88380254825665,47.13572899977112,/photos_rgb/2025-04-07_16-56-00_rgb.jpg
2025-04-07_16-57-00,18475.8333333333,153.965277777777,/photos_nir/2025-04-07_16-57-00_nir.jpg,24.14015411612116,45.75860227359426,/photos_rgb/2025-04-07_16-57-00_rgb.jpg
2025-04-07_16-58-00,18619.1666666666,155.159722222222,/photos_nir/2025-04-07_16-58-00_nir.jpg,24.10009918364233,45.97222858014801,/photos_rgb/2025-04-07_16-58-00_rgb.jpg
