timestamp,lux,irradiance,nir_image_path,temperature,humidity,rgb_image_path,nir_brightness,nir_red_mean,rgb_red_mean,rgb_green_mean,rgb_blue_mean,nir_brightness_std,rgb_brightness,rgb_brightness_std
2025-04-08_19-08-00,4102.5,34.1875,photos_nir\2025-04-08_19-08-00_nir.jpg,14.7085526817731,67.47981994354161,photos_rgb\2025-04-08_19-08-00_rgb.jpg,46.21778302680551,45.236998262789044,89.16705068190076,100.62847414162255,164.99632464574898,56.63847469308624,104.5395532447057,19.57772795039992
2025-04-08_19-09-00,3980.83333333333,33.1736111111111,photos_nir\2025-04-08_19-09-00_nir.jpg,14.55901426718548,65.36263065537499,photos_rgb\2025-04-08_19-09-00_rgb.jpg,44.494340453753566,43.512112592057335,87.48349496846777,99.08174771942801,164.94825193994603,56.884078433584065,103.11850288396657,19.202574064018958
2025-04-08_19-10-00,3874.16666666666,32.2847222222222,photos_nir\2025-04-08_19-10-00_nir.jpg,14.43617914091707,65.93293659876402,photos_rgb\2025-04-08_19-10-00_rgb.jpg,42.82733236656636,41.84316820755464,77.54849759615385,102.5319508784906,163.52867843610505,55.958843718513904,102.04447796636562,19.164264727620772
2025-04-08_19-11-00,3783.33333333333,31.5277777777777,photos_nir\2025-04-08_19-11-00_nir.jpg,14.35072861829557,65.33020523384451,photos_rgb\2025-04-08_19-11-00_rgb.jpg,40.81495906913209,39.828528369496354,89.27091200171286,99.46040742110453,164.38064287475345,54.10271181653973,103.82205431524447,20.1977722789702
2025-04-08_19-12-00,3755.0,31.2916666666666,photos_nir\2025-04-08_19-12-00_nir.jpg,14.24658579385061,66.91142137788968,photos_rgb\2025-04-08_19-12-00_rgb.jpg,39.80838550740418,38.822085098590435,89.43474571460085,105.0021668677982,166.34864958021905,53.092960696675284,107.30088384329908,19.151101223093903
2025-04-08_19-13-00,3740.83333333333,31.1736111111111,photos_nir\2025-04-08_19-13-00_nir.jpg,14.10505836575876,69.3681239032578,photos_rgb\2025-04-08_19-13-00_rgb.jpg,39.21861055293792,38.23193226362053,87.4916879963407,107.24670630904184,165.19481356405066,53.07291977959203,107.95686815503997,15.561924695257753
2025-04-08_19-14-00,3750.0,31.25,photos_nir\2025-04-08_19-14-00_nir.jpg,13.9768825818265,68.86076142519265,photos_rgb\2025-04-08_19-14-00_rgb.jpg,39.22612225807729,38.24098345442667,85.98879251336551,106.52819774797571,165.50149332048687,53.40050088671296,107.12281480328039,16.19072152173056
2025-04-08_19-15-00,3684.16666666666,30.7013888888888,photos_nir\2025-04-08_19-15-00_nir.jpg,13.89677271686885,67.47791256580453,photos_rgb\2025-04-08_19-15-00_rgb.jpg,38.27766322853975,37.291361334930315,80.67546698198899,102.58754695772345,164.5133514027302,53.151751855535146,103.10316936247794,18.091597655264174
2025-04-08_19-16-00,3599.16666666666,29.9930555555555,photos_nir\2025-04-08_19-16-00_nir.jpg,13.81132219424735,68.35339894712749,photos_rgb\2025-04-08_19-16-00_rgb.jpg,37.97599382324992,36.98895992536427,85.60369352096959,98.9733340956867,165.1580219038721,52.57855876422401,102.50394144801723,20.064419899566683
2025-04-08_19-17-00,3506.66666666666,29.2222222222222,photos_nir\2025-04-08_19-17-00_nir.jpg,13.74189364461738,65.30922407873655,photos_rgb\2025-04-08_19-17-00_rgb.jpg,36.4303182907032,35.44117313707634,87.12937201546767,99.35599623364995,164.47573469778365,51.36064310470548,103.12482011704557,23.72241265979892
2025-04-08_19-18-00,3410.0,28.4166666666666,photos_nir\2025-04-08_19-18-00_nir.jpg,13.7071793698024,67.76974135957884,photos_rgb\2025-04-08_19-18-00_rgb.jpg,34.45333151033418,33.463811322062085,87.65087013715872,105.55645989048064,166.86592580517492,50.295338476521046,107.1587146722205,22.966062767485514
2025-04-08_19-19-00,3328.33333333333,27.7361111111111,photos_nir\2025-04-08_19-19-00_nir.jpg,13.58968490119784,68.81879911497673,photos_rgb\2025-04-08_19-19-00_rgb.jpg,32.58411726421444,31.593639011522015,94.26799818981625,116.47833197082944,177.67599738529015,50.02945683936354,116.84633364800685,16.465958253051046
2025-04-08_19-20-00,3238.33333333333,26.9861111111111,photos_nir\2025-04-08_19-20-00_nir.jpg,13.4641794460975,69.94033722438391,photos_rgb\2025-04-08_19-20-00_rgb.jpg,31.11795563430472,30.12713427007444,82.92328940880307,105.3786412916537,167.32384681887783,49.673940001427844,105.74722041095713,15.149709522528454
2025-04-08_19-21-00,3120.0,26.0,photos_nir\2025-04-08_19-21-00_nir.jpg,13.32265201800565,70.3694972152285,photos_rgb\2025-04-08_19-21-00_rgb.jpg,29.512401508552422,28.520828342770034,82.27808258395619,96.47413764857781,165.17577581620472,48.595136477691064,100.06371214185612,20.64016131483187
2025-04-08_19-22-00,2969.16666666666,24.7430555555555,photos_nir\2025-04-08_19-22-00_nir.jpg,13.18379491874571,69.68665598535134,photos_rgb\2025-04-08_19-22-00_rgb.jpg,27.063561381453912,26.071101916376307,77.86112022150421,95.12130193735078,166.84175466170976,46.593298673228254,98.091649635368,20.834695651690648
2025-04-08_19-23-00,2844.16666666666,23.7013888888888,photos_nir\2025-04-08_19-23-00_nir.jpg,13.05027847714962,69.69047074082552,photos_rgb\2025-04-08_19-23-00_rgb.jpg,25.073926616447576,24.080414431224263,81.04438113126751,97.90865822563065,175.2364885030624,44.89705146068612,101.63420428150629,19.405360038975825
2025-04-08_19-24-00,2762.5,23.0208333333333,photos_nir\2025-04-08_19-24-00_nir.jpg,12.97817959868772,68.78446631570917,photos_rgb\2025-04-08_19-24-00_rgb.jpg,24.06531554383117,23.07070460979569,76.28146589198589,107.29705163889754,184.09663226344338,44.157296505589144,106.74001763144919,17.296737048219825
2025-04-08_19-25-00,2717.5,22.6458333333333,photos_nir\2025-04-08_19-25-00_nir.jpg,12.93812466620889,69.66376745250629,photos_rgb\2025-04-08_19-25-00_rgb.jpg,23.481299988121634,22.4867939796484,71.05847290888093,105.26392341106093,181.573270187766,43.72459125994014,103.71597422272397,16.873126392149995
2025-04-08_19-26-00,2683.33333333333,22.3611111111111,photos_nir\2025-04-08_19-26-00_nir.jpg,12.87670710307469,70.33897917143511,photos_rgb\2025-04-08_19-26-00_rgb.jpg,22.588584024588215,21.594293682689262,70.10652639364685,108.86381554616942,182.28417678812414,43.25649251870718,105.64924129619537,17.544443019841726
2025-04-08_19-27-00,2645.0,22.0416666666666,photos_nir\2025-04-08_19-27-00_nir.jpg,12.82597085526817,68.32097352559701,photos_rgb\2025-04-08_19-27-00_rgb.jpg,21.87904668692588,20.884158591027873,77.43009406142946,105.00850851240527,179.02363011587772,42.59892244600592,105.21585378711201,16.083132807058306
2025-04-08_19-28-00,2588.33333333333,21.5694444444444,photos_nir\2025-04-08_19-28-00_nir.jpg,12.71648737315938,70.30083161669337,photos_rgb\2025-04-08_19-28-00_rgb.jpg,20.697454317785873,19.70206683560342,82.76461942346621,101.98908699262951,179.92809166731547,41.52211555117976,105.07440828402368,14.146728317334436
2025-04-08_19-29-00,2565.0,21.375,photos_nir\2025-04-08_19-29-00_nir.jpg,12.62569619287404,70.74715800717173,photos_rgb\2025-04-08_19-29-00_rgb.jpg,20.664824447656002,19.669186282467532,79.31785820876155,99.75453421831205,178.2045476000467,41.69825746339305,102.5572734999481,14.813454900985025
2025-04-08_19-30-00,2534.16666666666,21.1180555555555,photos_nir\2025-04-08_19-30-00_nir.jpg,12.58831158922713,69.35858701457236,photos_rgb\2025-04-08_19-30-00_rgb.jpg,20.75040138976877,19.754267055353182,76.24168450897955,96.25144684937194,175.30217181498494,41.424287438145626,99.23214471088966,15.408975545083624
2025-04-08_19-31-00,2528.33333333333,21.0694444444444,photos_nir\2025-04-08_19-31-00_nir.jpg,12.62569619287404,71.519645990692,photos_rgb\2025-04-08_19-31-00_rgb.jpg,20.88255662020906,19.88630238854134,75.45093469389079,94.40823998559638,170.1090600020762,41.40150397284062,97.32534889831828,17.954760128493003
2025-04-08_19-32-00,2543.33333333333,21.1944444444444,photos_nir\2025-04-08_19-32-00_nir.jpg,12.76722362096589,71.19729915312429,photos_rgb\2025-04-08_19-32-00_rgb.jpg,20.996420652518214,19.999487498020272,72.48553466923596,98.36272108247691,167.92936836590366,41.53225201005987,98.58293171909062,18.973482482082225
2025-04-08_19-33-00,2535.83333333333,21.1319444444444,photos_nir\2025-04-08_19-33-00_nir.jpg,12.93011367971313,71.24116884107728,photos_rgb\2025-04-08_19-33-00_rgb.jpg,20.89728072042287,19.90035078298226,73.63989662812727,100.17280344908129,167.8291594486401,41.447175558835326,99.9796699820928,17.290091130292474
2025-04-08_19-34-00,2533.33333333333,21.1111111111111,photos_nir\2025-04-08_19-34-00_nir.jpg,13.14373998626688,70.20546272983901,photos_rgb\2025-04-08_19-34-00_rgb.jpg,21.03908192607697,20.042304922592653,74.27589990138067,99.95420072926399,165.54285853316725,41.751651562039726,99.78550012003011,17.392092049055947
2025-04-08_19-35-00,2524.16666666666,21.0347222222222,photos_nir\2025-04-08_19-35-00_nir.jpg,13.26123445487144,70.35805294880598,photos_rgb\2025-04-08_19-35-00_rgb.jpg,21.06631728599145,20.06880382384384,74.30340731405066,100.46709699081283,165.54396037708918,41.55416316935967,100.07720060598983,19.505313495813496
2025-04-08_19-36-00,2506.66666666666,20.8888888888888,photos_nir\2025-04-08_19-36-00_nir.jpg,13.2558937972076,69.65804531929503,photos_rgb\2025-04-08_19-36-00_rgb.jpg,21.00481741962306,20.007335385650933,74.8819234662099,101.20661584851553,165.67558255151562,41.339890937180726,100.69243356171494,20.86535733501013
2025-04-08_19-37-00,2472.5,20.6041666666666,photos_nir\2025-04-08_19-37-00_nir.jpg,13.17578393224994,68.64332036316472,photos_rgb\2025-04-08_19-37-00_rgb.jpg,20.34780584316598,19.348855346254357,85.54538500467145,96.89718350981003,166.60055522033633,40.213730222785166,101.46286422648707,20.51359955199241
2025-04-08_19-38-00,2405.83333333333,20.0486111111111,photos_nir\2025-04-08_19-38-00_nir.jpg,13.08232242313268,68.90463111314564,photos_rgb\2025-04-08_19-38-00_rgb.jpg,18.755571819567628,17.75630506117358,84.58408092624312,96.82086877465483,166.74823669287863,38.178168458164464,101.12527128425724,19.61462229490207
2025-04-08_19-39-00,2329.16666666666,19.4097222222222,photos_nir\2025-04-08_19-39-00_nir.jpg,12.96482795452811,69.8392462043183,photos_rgb\2025-04-08_19-39-00_rgb.jpg,17.15333386126069,16.15421508750396,90.51030880177515,103.2172188862504,174.76314256656804,36.23953194487451,107.57283451092599,19.900754655472557
2025-04-08_19-40-00,2265.83333333333,18.8819444444444,photos_nir\2025-04-08_19-40-00_nir.jpg,12.9140917067216,69.09155413138018,photos_rgb\2025-04-08_19-40-00_rgb.jpg,16.28351889155052,15.283744580495723,86.64943383097166,99.48108787825703,172.50543314647567,35.1379028231898,103.9664475306239,18.776427146357715
2025-04-08_19-41-00,2194.16666666666,18.2847222222222,photos_nir\2025-04-08_19-41-00_nir.jpg,12.87403677424277,69.56267643244068,photos_rgb\2025-04-08_19-41-00_rgb.jpg,15.068706322260057,14.068781304442508,84.5654762599917,98.06114901250908,172.55290416082735,32.695134625918286,102.49932848022424,17.950729917929046
2025-04-08_19-42-00,2119.16666666666,17.6597222222222,photos_nir\2025-04-08_19-42-00_nir.jpg,12.71381704432746,69.65232318608378,photos_rgb\2025-04-08_19-42-00_rgb.jpg,13.87980714978619,12.879817543356035,80.6517733636977,95.27320279248417,170.3825917419288,29.859776752217332,99.44538159841171,17.428537490215454
2025-04-08_19-43-00,2048.33333333333,17.0694444444444,photos_nir\2025-04-08_19-43-00_nir.jpg,12.49485008010986,70.17112993057145,photos_rgb\2025-04-08_19-43-00_rgb.jpg,12.291908482142857,11.291908482142857,78.08477531661995,96.77986859947576,169.8425784899564,26.847295897087395,99.49171986919963,20.634130751323596
2025-04-08_19-44-00,1979.16666666666,16.4930555555555,photos_nir\2025-04-08_19-44-00_nir.jpg,12.2785534447242,71.21065079728389,photos_rgb\2025-04-08_19-44-00_rgb.jpg,11.24798018292683,10.24798018292683,85.15969883797882,98.49201767362193,172.67510445863178,24.980464970768022,102.95862278430914,20.421696677667498
2025-04-08_19-45-00,1890.83333333333,15.7569444444444,photos_nir\2025-04-08_19-45-00_nir.jpg,12.04089417868315,71.27550164034486,photos_rgb\2025-04-08_19-45-00_rgb.jpg,9.733406542009819,8.733406542009819,82.981953068229,96.31587349475761,169.13949614930448,22.625696853929846,100.62280134044431,18.429779249932174
2025-04-08_19-46-00,1816.66666666666,15.1388888888888,photos_nir\2025-04-08_19-46-00_nir.jpg,11.83527885862516,71.94308384832532,photos_rgb\2025-04-08_19-46-00_rgb.jpg,8.92353091839563,7.923530918395628,83.39964850643621,96.53640918587148,170.05209022695422,21.900506707809033,100.98397549439427,16.018258442356665
2025-04-08_19-47-00,1715.0,14.2916666666666,photos_nir\2025-04-08_19-47-00_nir.jpg,11.67772945754177,71.34607461661707,photos_rgb\2025-04-08_19-47-00_rgb.jpg,7.425986523004434,6.425986523004434,69.02320627984533,98.05639533374857,168.74970089795494,19.350381791061583,97.39784189115541,17.003349874700586
2025-04-08_19-48-00,1644.16666666666,13.7013888888888,photos_nir\2025-04-08_19-48-00_nir.jpg,11.49347676813916,71.49675745784695,photos_rgb\2025-04-08_19-48-00_rgb.jpg,6.741091225847323,5.741091225847323,69.90828653781273,102.2546882299128,175.78460427372053,18.512764018947358,100.92565294755009,17.180351081582998
2025-04-08_19-49-00,1586.66666666666,13.2222222222222,photos_nir\2025-04-08_19-49-00_nir.jpg,11.35996032654307,72.33791103990234,photos_rgb\2025-04-08_19-49-00_rgb.jpg,6.301332975332595,5.301332975332595,79.97484517738503,95.50603443241981,173.8358260666459,18.18030592765373,99.76311564089588,17.21357408633115
2025-04-08_19-50-00,1525.0,12.7083333333333,photos_nir\2025-04-08_19-50-00_nir.jpg,11.18371862363622,73.04364080262455,photos_rgb\2025-04-08_19-50-00_rgb.jpg,5.848351876781755,4.848351876781755,77.43742806303851,93.9337742817658,171.82370335046195,17.4844212527515,97.84954015493615,16.938450903326125
2025-04-08_19-51-00,1462.5,12.1875,photos_nir\2025-04-08_19-51-00_nir.jpg,11.00747692072938,72.92538338292515,photos_rgb\2025-04-08_19-51-00_rgb.jpg,5.217518485706367,4.217518485706367,75.5891118096647,103.28782927177411,180.81346656674972,16.280425774768137,103.84312389702066,15.633882519907882
2025-04-08_19-52-00,1409.16666666666,11.7430555555555,photos_nir\2025-04-08_19-52-00_nir.jpg,10.90333409628442,73.94010833905547,photos_rgb\2025-04-08_19-52-00_rgb.jpg,5.034210063945201,4.034210063945201,75.87365436520295,104.25761680226825,182.33695418742863,16.113411991605215,104.66305959981314,14.220597486556363
2025-04-08_19-53-00,1360.0,11.3333333333333,photos_nir\2025-04-08_19-53-00_nir.jpg,10.77248798352026,73.37743190661479,photos_rgb\2025-04-08_19-53-00_rgb.jpg,4.966305036426988,3.966305036426988,74.9798683561715,103.53281720388249,183.2392083203571,15.740888269191396,104.0628562785477,14.02532960303319
2025-04-08_19-54-00,1315.83333333333,10.9652777777777,photos_nir\2025-04-08_19-54-00_nir.jpg,10.66567483024338,73.85618371862364,photos_rgb\2025-04-08_19-54-00_rgb.jpg,4.615399311054799,3.615399311054799,76.08382667328455,104.0250055148967,182.79989919093222,15.072395047110671,104.63389950236167,15.373805028103149
2025-04-08_19-55-00,1275.83333333333,10.6319444444444,photos_nir\2025-04-08_19-55-00_nir.jpg,10.63897154192416,74.38452735179675,photos_rgb\2025-04-08_19-55-00_rgb.jpg,4.352909457158695,3.352909457158695,66.18127652016506,100.0572705802969,171.91019039369874,14.123503985118054,98.08334671506799,17.828913320849306
2025-04-08_19-56-00,1233.33333333333,10.2777777777777,photos_nir\2025-04-08_19-56-00_nir.jpg,10.52681773098345,72.80712596322576,photos_rgb\2025-04-08_19-56-00_rgb.jpg,4.071355816439658,3.0713558164396577,86.03116387028963,101.21732431809924,179.5283892284335,13.597019266577403,105.57842661618915,18.324844617363308
2025-04-08_19-57-00,1187.5,9.89583333333333,photos_nir\2025-04-08_19-57-00_nir.jpg,10.55886167696651,74.31204699778745,photos_rgb\2025-04-08_19-57-00_rgb.jpg,3.817111404220779,2.817111404220779,85.53155299491331,99.97167443618291,175.84149018997198,13.238364930488794,104.284965499455,18.75632303182488
2025-04-08_19-58-00,1140.83333333333,9.50694444444444,photos_nir\2025-04-08_19-58-00_nir.jpg,10.48676279850461,74.32349126420996,photos_rgb\2025-04-08_19-58-00_rgb.jpg,3.580494857657586,2.580494857657586,89.97900154417108,104.50862351422195,181.06088275654002,12.43605005765076,108.86543587148344,16.805737960759974
2025-04-08_19-59-00,1090.83333333333,9.09027777777777,photos_nir\2025-04-08_19-59-00_nir.jpg,10.34256504158083,74.81559472037843,photos_rgb\2025-04-08_19-59-00_rgb.jpg,3.3930262858330695,2.3930262858330695,80.63058342741098,105.10636443410672,181.58255824704142,11.346835419715966,106.52842361543652,14.051315469219817
2025-04-08_20-00-00,1045.0,8.70833333333333,photos_nir\2025-04-08_20-00-00_nir.jpg,10.14763103685054,75.21042191195545,photos_rgb\2025-04-08_20-00-00_rgb.jpg,3.1075253157665506,2.1075253157665506,70.88779115410568,104.66315246094156,180.45781314881137,10.396624713439595,103.16371741344857,14.065688150749404
2025-04-08_20-01-00,1000.83333333333,8.34027777777777,photos_nir\2025-04-08_20-01-00_nir.jpg,10.00610360875868,75.96955825131609,photos_rgb\2025-04-08_20-01-00_rgb.jpg,2.703565118189737,1.703565118189737,67.85913834605003,100.627003935041,171.42715429707775,8.964268079063766,98.8680721543133,19.785182913636955
2025-04-08_20-02-00,955.833333333333,7.96527777777777,photos_nir\2025-04-08_20-02-00_nir.jpg,9.83520256351568,76.31479362172885,photos_rgb\2025-04-08_20-02-00_rgb.jpg,2.4576097016550524,1.4576097016550522,69.23969744303436,102.28565713238348,173.56332788331775,8.05735319329104,100.49687532440569,18.670871835302442
2025-04-08_20-03-00,907.5,7.5625,photos_nir\2025-04-08_20-03-00_nir.jpg,9.674982833600367,76.00579842832074,photos_rgb\2025-04-08_20-03-00_rgb.jpg,2.26043860864745,1.2604386086474502,71.09119481859234,105.23149362867227,176.0958821563895,7.319130547994857,103.0878431401173,18.818222557168376
2025-04-08_20-04-00,857.5,7.14583333333333,photos_nir\2025-04-08_20-04-00_nir.jpg,9.624246585793848,76.3949034866865,photos_rgb\2025-04-08_20-04-00_rgb.jpg,2.0482965681422236,1.0482965681422236,74.50897322355445,101.43058667146786,172.87003813388873,6.4779607380557,101.48958568527458,19.666263882681044
2025-04-08_20-05-00,804.166666666666,6.70138888888888,photos_nir\2025-04-08_20-05-00_nir.jpg,9.568169680323493,76.81071183337149,photos_rgb\2025-04-08_20-05-00_rgb.jpg,1.880661525974026,0.880661525974026,88.62272664603447,103.48061903093533,180.53277203039033,5.756791016835036,107.78403104886847,19.209204539248155
2025-04-08_20-06-00,748.333333333333,6.23611111111111,photos_nir\2025-04-08_20-06-00_nir.jpg,9.42664225223163,77.2513160906386,photos_rgb\2025-04-08_20-06-00_rgb.jpg,1.737176562005068,0.7371765620050681,74.54049556213018,106.50109884316932,179.89749307393853,5.1522343347034,105.27923171000727,17.280209785957386
2025-04-08_20-07-00,690.0,5.75,photos_nir\2025-04-08_20-07-00_nir.jpg,9.301136797131306,77.34096284428168,photos_rgb\2025-04-08_20-07-00_rgb.jpg,1.6268860617279062,0.6268860617279063,71.60078360194125,105.33664819176269,181.14878510069553,4.487127113304299,103.86153537968441,16.583379672119243
2025-04-08_20-08-00,634.166666666666,5.28472222222222,photos_nir\2025-04-08_20-08-00_nir.jpg,9.18097199969482,77.95323109788663,photos_rgb\2025-04-08_20-08-00_rgb.jpg,1.5028561282467532,0.5028561282467533,59.54949376492266,104.52195569591508,182.8693495828143,3.812506978890277,99.96273657284854,15.339581121668651
2025-04-08_20-09-00,584.166666666666,4.86805555555555,photos_nir\2025-04-08_20-09-00_nir.jpg,8.999389639124132,78.10200656137941,photos_rgb\2025-04-08_20-09-00_rgb.jpg,1.4045966799968324,0.4045966799968324,59.582102457048684,93.08577253970725,174.49098298167758,3.240383065362226,92.30846552865151,17.945855541478938
2025-04-08_20-10-00,540.0,4.5,photos_nir\2025-04-08_20-10-00_nir.jpg,8.887235828183414,78.6932936598764,photos_rgb\2025-04-08_20-10-00_rgb.jpg,1.3975051720383276,0.3975051720383275,55.070803812415654,102.19291489865566,183.23574626284648,3.212327726279989,97.30538545883941,17.417885584715496
2025-04-08_20-11-00,499.166666666666,4.15972222222222,photos_nir\2025-04-08_20-11-00_nir.jpg,8.748378728923477,79.21782253757534,photos_rgb\2025-04-08_20-11-00_rgb.jpg,1.3121816350570161,0.3121816350570161,63.461287209332504,102.48496055226825,188.6186479744109,2.7393606168516076,100.62932992382954,14.281717574747004
2025-04-08_20-12-00,460.0,3.83333333333333,photos_nir\2025-04-08_20-12-00_nir.jpg,8.654917219806208,79.61837186236362,photos_rgb\2025-04-08_20-12-00_rgb.jpg,1.2035533635571745,0.20355336355717454,53.61059387327416,103.44440310975293,190.42445491734142,1.9822288382428062,98.41867271034465,13.208931303498106
2025-04-08_20-13-00,421.666666666666,3.51388888888888,photos_nir\2025-04-08_20-13-00_nir.jpg,8.545433737697415,79.58976119630732,photos_rgb\2025-04-08_20-13-00_rgb.jpg,1.1275868852945834,0.12758688529458345,51.51388723982664,93.15003641453856,184.170388573134,1.415815348760705,91.09408900394477,14.292308654651228
2025-04-08_20-14-00,384.291666666666,3.20243055555555,photos_nir\2025-04-08_20-14-00_nir.jpg,8.411917296101322,79.83390554665446,photos_rgb\2025-04-08_20-14-00_rgb.jpg,1.0771335276765917,0.0771335276765917,48.67126892907194,90.38028010809198,181.96927188765181,0.9977564911925392,88.35976980172325,17.310138645457144
2025-04-08_20-15-00,350.270833333333,2.91892361111111,photos_nir\2025-04-08_20-15-00_nir.jpg,8.347829404135197,80.70939192797742,photos_rgb\2025-04-08_20-15-00_rgb.jpg,1.044790470581248,0.04479047058124802,59.08177221205751,96.5560614391934,195.35040510160385,0.6742577772954339,96.59691319876985,13.922738675869585
2025-04-08_20-16-00,319.604166666666,2.66336805555555,photos_nir\2025-04-08_20-16-00_nir.jpg,8.29442282749676,80.06851300831617,photos_rgb\2025-04-08_20-16-00_rgb.jpg,1.0282472481786507,0.028247248178650618,56.11283154261393,94.94764911307485,196.30825336733105,0.48463526479400665,94.88251356015779,11.40944869165959
2025-04-08_20-17-00,292.770833333333,2.43975694444444,photos_nir\2025-04-08_20-17-00_nir.jpg,8.198290989547573,80.35271229114214,photos_rgb\2025-04-08_20-17-00_rgb.jpg,1.0160548483528666,0.016054848352866646,54.345382977135884,93.66502363295443,197.0862532278366,0.32064087721641427,93.70068198185923,11.539696378288427
2025-04-08_20-18-00,268.8125,2.24010416666666,photos_nir\2025-04-08_20-18-00_nir.jpg,8.120851453421835,80.8886854352636,photos_rgb\2025-04-08_20-18-00_rgb.jpg,1.0089686609122586,0.008968660912258473,52.12937136665629,90.501113765831,195.63032301074432,0.21802007716348623,91.0135735395256,11.992184607818935
2025-04-08_20-19-00,246.291666666666,2.05243055555555,photos_nir\2025-04-08_20-19-00_nir.jpg,7.992675669489586,81.14808880750743,photos_rgb\2025-04-08_20-19-00_rgb.jpg,1.004093210524232,0.004093210524231865,49.60148715677878,87.37819426061455,194.07396368602718,0.13144777308215314,88.22007479173155,12.202447415203437
2025-04-08_20-20-00,224.729166666666,1.87274305555555,photos_nir\2025-04-08_20-20-00_nir.jpg,7.931258106355379,81.75272755016404,photos_rgb\2025-04-08_20-20-00_rgb.jpg,1.0014112983053531,0.0014112983053531833,50.51100270554345,91.21687761146579,198.82584677994913,0.06514621235834332,91.3239103212914,12.274157767553135
2025-04-08_20-21-00,204.604166666666,1.70503472222222,photos_nir\2025-04-08_20-21-00_nir.jpg,7.843137254901961,81.60204470893416,photos_rgb\2025-04-08_20-21-00_rgb.jpg,1.0004795890085525,0.0004795890085524232,55.320851986660436,91.90357049011212,199.28629458956192,0.03608577673148445,93.18547765493615,12.108654572768069
2025-04-08_20-22-00,185.916666666666,1.54930555555555,photos_nir\2025-04-08_20-22-00_nir.jpg,7.747005416952774,82.06935225452048,photos_rgb\2025-04-08_20-22-00_rgb.jpg,1.0001182887234716,0.00011828872347165031,55.41402519334579,91.77881428098723,199.6165618836292,0.02070258512604453,93.17046359194954,11.958227378482343
2025-04-08_20-23-00,167.229166666666,1.39357638888888,photos_nir\2025-04-08_20-23-00_nir.jpg,7.650873579003587,82.32684824902724,photos_rgb\2025-04-08_20-23-00_rgb.jpg,1.0000410793474819,4.1079347481786506e-05,54.81762114930447,88.37076918210838,196.78985859156026,0.01415788582106924,90.66911730834111,13.263839041015874
2025-04-08_20-24-00,149.979166666666,1.24982638888888,photos_nir\2025-04-08_20-24-00_nir.jpg,7.536049439230943,82.62439917601282,photos_rgb\2025-04-08_20-24-00_rgb.jpg,1.0000362537614824,3.625376148242002e-05,55.11547901744005,89.03333917263573,199.38806284387002,0.01587585444632572,91.4513333884823,13.08582382504033
2025-04-08_20-25-00,133.6875,1.1140625,photos_nir\2025-04-08_20-25-00_nir.jpg,7.458609903105213,82.54810406652933,photos_rgb\2025-04-08_20-25-00_rgb.jpg,1.0000347689657902,3.4768965790307255e-05,50.17992382954427,96.31010312856846,199.78320381436208,0.015664012233162095,94.2893899064414,12.415033219040962
2025-04-08_20-26-00,117.875,0.982291666666666,photos_nir\2025-04-08_20-26-00_nir.jpg,7.407873655298694,82.83611810482948,photos_rgb\2025-04-08_20-26-00_rgb.jpg,1.0000430590750713,4.305907507127019e-05,45.66847952675698,94.1237232203104,200.2204743784387,0.018646388492657946,91.70322710669055,12.661001612417234
2025-04-08_20-27-00,103.979166666666,0.866493055555555,photos_nir\2025-04-08_20-27-00_nir.jpg,7.32509346150912,83.12031738765545,photos_rgb\2025-04-08_20-27-00_rgb.jpg,1.000023756731074,2.3756731073804245e-05,43.20971059768504,91.01640414136303,198.4940434249455,0.010458459969646698,88.94375608260667,14.461158020813217
2025-04-08_20-28-00,91.0416666666666,0.758680555555555,photos_nir\2025-04-08_20-28-00_nir.jpg,7.220950637064163,83.35301747158007,photos_rgb\2025-04-08_20-28-00_rgb.jpg,1.0000038357222045,3.835722204624644e-06,42.01816931381709,89.3333080296896,198.24396443216028,0.0036044344345849692,87.57322339224541,14.088312159424603
2025-04-08_20-29-00,80.0208333333333,0.666840277777777,photos_nir\2025-04-08_20-29-00_nir.jpg,7.140840772106508,83.68108644235905,photos_rgb\2025-04-08_20-29-00_rgb.jpg,1.0,0.0,43.33815002789889,90.87181149758642,202.2393482203104,0.0,89.32898986556629,13.30170344492869
2025-04-08_20-30-00,69.9583333333333,0.582986111111111,photos_nir\2025-04-08_20-30-00_nir.jpg,7.098115510795758,84.2323186083772,photos_rgb\2025-04-08_20-30-00_rgb.jpg,1.0000004949318975,4.949318973709218e-07,38.22017527639365,92.89258408595452,206.22944395242914,0.0007035137897819335,89.48204860570435,11.554606649556492
2025-04-08_20-31-00,60.8541666666666,0.507118055555555,photos_nir\2025-04-08_20-31-00_nir.jpg,7.055390249485008,84.51842526894026,photos_rgb\2025-04-08_20-31-00_rgb.jpg,1.0,0.0,32.27337359207931,91.34689957373092,207.05463843363958,0.0,86.87541661800581,10.602230684499423
2025-04-08_20-32-00,52.7083333333333,0.439236111111111,photos_nir\2025-04-08_20-32-00_nir.jpg,7.058060578316933,84.59853513389791,photos_rgb\2025-04-08_20-32-00_rgb.jpg,1.0,0.0,27.343736212758227,90.39516311118032,208.48225752296793,0.0,84.97223306277898,9.8682317537507
